name	condition	replicate	intensity
EIF3I	m_wt	736	NA
GSS	m_wt	736	23.893469668373626
CKAP4	m_wt	736	NA
HRG	m_wt	736	30.53908383212101
NDUFA13	m_wt	736	26.277568070686556
TF	m_wt	736	34.807461875946245
MANF	m_wt	736	NA
GMPPA	m_wt	736	NA
MFAP5	m_wt	736	NA
XP_020921753	m_wt	736	28.322511342126717
NP_001231616	m_wt	736	NA
C11orf54	m_wt	736	24.13226123547889
SNAP23	m_wt	736	NA
EIF3D	m_wt	736	NA
CBR3	m_wt	736	25.324607159346588
INMT	m_wt	736	NA
NDUFC2	m_wt	736	25.113068721028785
RAB9A	m_wt	736	NA
MTURN	m_wt	736	NA
LRRC57	m_wt	736	25.149884776571085
RPS13	m_wt	736	26.6714166720235
IBA57	m_wt	736	NA
ADH5	m_wt	736	27.25439806695307
RPLP2	m_wt	736	28.71528712711454
UBE4A	m_wt	736	NA
RAB11B	m_wt	736	28.7588159906073
LAYN	m_wt	736	NA
YKT6	m_wt	736	25.274763169702606
ARMC10	m_wt	736	25.410637413360835
NDUFA11	m_wt	736	NA
DPY30	m_wt	736	NA
LSM3	m_wt	736	NA
TALDO1	m_wt	736	29.861034119300818
UROD	m_wt	736	NA
LETM1	m_wt	736	24.70456267484597
LRRC59	m_wt	736	24.490387212547336
XP_005674076	m_wt	736	NA
NDUFS5	m_wt	736	24.063487248186743
NP_001231920	m_wt	736	NA
VPS45	m_wt	736	NA
NP_001231927	m_wt	736	NA
YIF1B	m_wt	736	NA
PSMC2	m_wt	736	26.21007378279735
INPP1	m_wt	736	NA
DDX3X	m_wt	736	24.70345414783954
UBE2L6	m_wt	736	NA
COPG2	m_wt	736	NA
XP_005665742	m_wt	736	NA
CPT2	m_wt	736	26.239270306342043
EIF4G1	m_wt	736	NA
PICALM	m_wt	736	24.645649198134652
EWSR1	m_wt	736	NA
DHX15	m_wt	736	NA
ALDH4A1	m_wt	736	26.66587173933155
ARL8B	m_wt	736	NA
FKBP9	m_wt	736	NA
ARFIP1	m_wt	736	NA
S100A4	m_wt	736	NA
MPI	m_wt	736	NA
HSPD1	m_wt	736	30.658723239588895
MRC1	m_wt	736	NA
MID1IP1	m_wt	736	NA
AKT2	m_wt	736	24.936878722698236
KTN1	m_wt	736	25.55362038878055
TBCC	m_wt	736	NA
NP_001245364	m_wt	736	NA
WASF2	m_wt	736	NA
CP	m_wt	736	30.43320674808216
SEC23B	m_wt	736	NA
PDIA4	m_wt	736	30.08815732211326
LAMC1	m_wt	736	32.12863164532916
MYL3	m_wt	736	NA
ECI1	m_wt	736	26.810661648188713
FUS	m_wt	736	NA
RHEB	m_wt	736	NA
CD68	m_wt	736	NA
S100A10	m_wt	736	29.085120601032287
PCNA	m_wt	736	NA
SAMHD1	m_wt	736	NA
AIFM1	m_wt	736	27.34874598123056
NUDT3	m_wt	736	NA
AOX1	m_wt	736	27.600949726994788
GSTK1	m_wt	736	24.527489892117565
NP_001302506	m_wt	736	24.4293725151886
FKBP5	m_wt	736	24.548455533844095
FUCA1	m_wt	736	NA
EOGT	m_wt	736	NA
TUBA1B.1	m_wt	736	NA
ELN	m_wt	736	NA
OGN	m_wt	736	31.103808540429142
NP_001302675	m_wt	736	26.787807329221256
NP_001302695	m_wt	736	23.500087167116718
RBKS	m_wt	736	23.925424049026272
PDLIM1	m_wt	736	27.224166289590627
TOLLIP	m_wt	736	25.496007712722445
U2AF2	m_wt	736	NA
CYP20A1	m_wt	736	NA
XP_020937608	m_wt	736	25.99597722595011
CAPN1	m_wt	736	26.466486144318786
CILP	m_wt	736	NA
CAV1	m_wt	736	31.819474568709378
SERPINA1	m_wt	736	30.248981183089043
HSD11B1	m_wt	736	23.446700678195413
HPD	m_wt	736	NA
HADHB	m_wt	736	28.002226230712278
COX1	m_wt	736	NA
COX2	m_wt	736	NA
ATP8	m_wt	736	NA
ATP6	m_wt	736	NA
CYTB	m_wt	736	NA
FUNDC2	m_wt	736	NA
TSPO	m_wt	736	NA
UCHL1	m_wt	736	25.97228569223152
RPS23	m_wt	736	24.92374783974968
SULT1A3	m_wt	736	26.07679765978581
NP_998931	m_wt	736	30.92549762169964
STAT1	m_wt	736	25.291230291658053
CD74	m_wt	736	NA
SCD	m_wt	736	NA
PGK2	m_wt	736	NA
SERPINA3-2	m_wt	736	29.90942087729535
COASY	m_wt	736	NA
DCPS	m_wt	736	NA
CD58	m_wt	736	24.739026537347385
SERPINA6	m_wt	736	24.315894728010015
SAL1	m_wt	736	NA
ICAM1	m_wt	736	NA
CBR2	m_wt	736	NA
NP_998993	m_wt	736	34.30211976359852
FOLR1	m_wt	736	NA
CRP	m_wt	736	NA
NP_999012	m_wt	736	29.61199842360575
MYH7	m_wt	736	NA
NPG3	m_wt	736	NA
ATP2A2	m_wt	736	25.480313429261404
FCN2	m_wt	736	27.28003117242264
MDH1	m_wt	736	31.38143941339787
CNN1	m_wt	736	25.8664860259092
CRYL1	m_wt	736	25.215971653417697
APCS	m_wt	736	NA
VCAM1	m_wt	736	NA
NP_999061	m_wt	736	27.67519124539183
ACADL	m_wt	736	28.449828298477293
ACADS	m_wt	736	27.023268403460985
RENBP	m_wt	736	25.59106504947578
PCCB	m_wt	736	26.662751810896374
ITIH2	m_wt	736	28.966532559073478
GANAB	m_wt	736	NA
PECAM1	m_wt	736	26.477521498545467
ITGB2	m_wt	736	NA
NP_999074	m_wt	736	25.513281348894516
PGRMC1	m_wt	736	27.163845579592465
FAAH	m_wt	736	24.078060876301365
ATP5ME	m_wt	736	27.34189271213049
RPL36AL	m_wt	736	NA
PROC	m_wt	736	26.581327715957134
DCN	m_wt	736	31.551238342702906
APEH	m_wt	736	26.55905867983202
ITIH1	m_wt	736	29.03577416440651
GOT1	m_wt	736	28.01643009408885
GOT2	m_wt	736	29.863502728953865
XP_003131242	m_wt	736	NA
VCL	m_wt	736	31.02749298932271
PSMB8	m_wt	736	NA
NP_999101	m_wt	736	NA
OXCT1	m_wt	736	30.009585911584757
RPS18	m_wt	736	26.623521412371844
C4BPA	m_wt	736	NA
PDXK	m_wt	736	NA
DAD1	m_wt	736	25.585173221406286
XP_005669619	m_wt	736	NA
HPX	m_wt	736	32.07067220752231
ACO2	m_wt	736	30.44114565952214
XP_020936424	m_wt	736	30.59290132211936
OPTN	m_wt	736	25.33596082814523
HADHA	m_wt	736	29.503908787590884
HTT	m_wt	736	NA
ITGB1	m_wt	736	28.98733905216667
CLU	m_wt	736	27.88884476878952
HSP90AA1	m_wt	736	31.71337905461969
PLP1	m_wt	736	NA
B2M	m_wt	736	NA
FBP1	m_wt	736	26.441026898011167
CD47	m_wt	736	26.369578577038624
PSMC5	m_wt	736	25.59209222396436
SUMO2	m_wt	736	NA
MYOC	m_wt	736	NA
RPL22	m_wt	736	25.68851178245194
DLAT	m_wt	736	29.045232608977816
NP_999165	m_wt	736	30.8723960121156
TFRC	m_wt	736	NA
OSTF1	m_wt	736	25.31243651876777
CD9	m_wt	736	NA
EGFR	m_wt	736	NA
DHRS4	m_wt	736	28.89009228556844
MYO6	m_wt	736	NA
PPP2R1A	m_wt	736	28.260333241608194
PRKAR1A	m_wt	736	NA
XP_020927759	m_wt	736	NA
ACADM	m_wt	736	27.141898982862063
DPYD	m_wt	736	NA
GSTO1	m_wt	736	28.284141732296717
PLAT	m_wt	736	NA
SERPINA7	m_wt	736	NA
ESD	m_wt	736	28.07897703476348
DLD	m_wt	736	28.786748516140506
HMGB2	m_wt	736	NA
FMO1	m_wt	736	24.764357338179153
CAST	m_wt	736	25.713479024911287
KLKB1	m_wt	736	25.771805184080616
CD34	m_wt	736	NA
XP_020946788	m_wt	736	29.298917791677486
VTN	m_wt	736	27.765407412882464
JAK1	m_wt	736	26.76306583727958
MGP	m_wt	736	NA
DBI	m_wt	736	32.84938815799374
SOD2	m_wt	736	29.47821227165161
CASP3	m_wt	736	NA
XP_020921876	m_wt	736	NA
PRDX5	m_wt	736	28.04520656590576
ENTPD1	m_wt	736	23.91879846800721
TXNRD1	m_wt	736	27.224258307005645
DHDH	m_wt	736	27.996257450900476
XP_005661088	m_wt	736	28.51990843024765
CAPN3	m_wt	736	NA
PPP1CB	m_wt	736	NA
DDOST	m_wt	736	28.6903913940883
XP_020941518	m_wt	736	NA
MMP2	m_wt	736	NA
CAMK2G	m_wt	736	24.690617848595732
FCGRT	m_wt	736	NA
GPX1	m_wt	736	28.615159764802556
TTR	m_wt	736	27.86431482032098
FABP6	m_wt	736	NA
IMPA1	m_wt	736	25.081925149532516
THOP1	m_wt	736	NA
XP_005661470	m_wt	736	26.878182474736935
XP_005655046	m_wt	736	26.62435840429682
MMP14	m_wt	736	NA
ATP6V1H	m_wt	736	NA
F12	m_wt	736	NA
PAFAH1B1	m_wt	736	26.173084643867636
PRKAR2A	m_wt	736	26.99733473219373
ABAT	m_wt	736	NA
XP_020946803	m_wt	736	30.165188246083876
NP_999444	m_wt	736	26.550350482929304
VCP	m_wt	736	29.79872373243169
C7	m_wt	736	25.74883366659096
LPL	m_wt	736	26.40055909371774
STAT5A	m_wt	736	NA
TMOD3	m_wt	736	25.92474473943441
NOS3	m_wt	736	26.77743492641533
MGST1	m_wt	736	28.83107655188209
CAT	m_wt	736	31.972919712387956
PSME1	m_wt	736	27.555230621350915
HSD17B4	m_wt	736	29.54804389810705
HSPE1	m_wt	736	29.13099553699507
APOE	m_wt	736	28.037791242243298
NP_999478	m_wt	736	29.95988907388165
CAPNS1	m_wt	736	27.443163110861587
XP_020941521	m_wt	736	NA
JUP	m_wt	736	NA
RPL35	m_wt	736	26.648970820014053
HADH	m_wt	736	30.272308849954353
RACK1	m_wt	736	28.210110951768762
RPN1	m_wt	736	28.39046727603896
TPM4	m_wt	736	29.174218707028945
OXSR1	m_wt	736	24.809705335951122
QDPR	m_wt	736	28.423902483868893
PC	m_wt	736	32.89783968141505
NP_999518	m_wt	736	31.48951085611162
EPHX1	m_wt	736	28.472897546369776
LTF	m_wt	736	NA
RPS12	m_wt	736	27.449552836062583
CTNNB1	m_wt	736	NA
ADIPOQ	m_wt	736	30.784644155209662
APP	m_wt	736	NA
TPT1	m_wt	736	25.941587481149917
MYL1	m_wt	736	NA
CAMK2D	m_wt	736	NA
PTGR1	m_wt	736	30.526266396648047
APOA4	m_wt	736	27.267405509702176
DLST	m_wt	736	26.805258749559897
APOA1	m_wt	736	31.757044169724335
MMUT	m_wt	736	25.387060189952642
GALM	m_wt	736	27.510809069897142
GPX4	m_wt	736	27.96933513664308
PRDX6	m_wt	736	30.860383003487453
COX7A1	m_wt	736	27.11644391223246
CYP2A19	m_wt	736	NA
SLC25A6	m_wt	736	26.12159074412682
VTI1B	m_wt	736	NA
HBE1	m_wt	736	NA
XP_020934183	m_wt	736	NA
XP_020921876.1	m_wt	736	NA
PCK1.2	m_wt	736	NA
PCK1.3	m_wt	736	NA
HBB.2	m_wt	736	26.278046844111433
HBB.3	m_wt	736	26.278046844111433
KIF20B	m_wt	736	NA
EXOSC3	m_wt	736	NA
CUL9	m_wt	736	NA
CEP250	m_wt	736	NA
C9orf152	m_wt	736	NA
NR2C1	m_wt	736	NA
RASAL2	m_wt	736	NA
XP_003131484	m_wt	736	NA
INTS6L	m_wt	736	NA
GOLGA1	m_wt	736	NA
AP1B1	m_wt	736	NA
AP1B1.1	m_wt	736	NA
XP_020929405	m_wt	736	27.134769725640783
C1orf194	m_wt	736	26.397575673618313
TTC25	m_wt	736	NA
TMF1	m_wt	736	NA
FBXO40	m_wt	736	NA
LAMB2	m_wt	736	NA
LAMB2.1	m_wt	736	NA
XP_020928723	m_wt	736	NA
TANC1	m_wt	736	NA
XP_020931560	m_wt	736	25.608710312607343
XP_020938112	m_wt	736	25.6745448766351
OTOG	m_wt	736	NA
PCDHB6	m_wt	736	NA
XP_020941194	m_wt	736	NA
XP_020942968	m_wt	736	NA
XP_020943727	m_wt	736	NA
PLEC	m_wt	736	26.772535273811595
PLEC.1	m_wt	736	26.772535273811595
CLSPN	m_wt	736	NA
XP_020953195	m_wt	736	NA
ANXA11	m_wt	736	27.359844983716684
CA1	m_wt	736	30.515027479454943
MAN2C1	m_wt	736	22.637303237546597
MTHFD1	m_wt	736	27.47645574729849
ME1	m_wt	736	31.100178014720633
XP_020924861	m_wt	736	NA
COMMD4	m_wt	736	NA
PGM3	m_wt	736	26.989343736237718
XP_001924480	m_wt	736	27.382367423676662
HDGF	m_wt	736	NA
XP_001924714	m_wt	736	25.579170898331792
ADD3	m_wt	736	24.91419714732677
SSB	m_wt	736	25.4394900342815
MPZ	m_wt	736	NA
PPA1	m_wt	736	NA
KPNA6	m_wt	736	NA
ITGA5	m_wt	736	NA
TBC1D15	m_wt	736	NA
SNRPA1	m_wt	736	NA
RILPL1	m_wt	736	NA
XP_001925399	m_wt	736	NA
EFHD1	m_wt	736	NA
SEC63	m_wt	736	NA
RAB4A	m_wt	736	NA
GALK2	m_wt	736	NA
COPS7A	m_wt	736	NA
SARS	m_wt	736	27.262395836268173
RPRD1B	m_wt	736	NA
USP5	m_wt	736	28.048848029378096
PSMD1	m_wt	736	26.529725312070976
KDSR	m_wt	736	NA
DDHD2	m_wt	736	NA
XP_013839835	m_wt	736	NA
PLS3	m_wt	736	28.1515114832783
XP_005657902	m_wt	736	NA
VPS26A	m_wt	736	26.657309725828124
APOD	m_wt	736	NA
PTPA	m_wt	736	25.12805758707288
TRPA1	m_wt	736	NA
PTGS1	m_wt	736	NA
DERA	m_wt	736	NA
ACADSB	m_wt	736	28.27936708066699
GCLM	m_wt	736	NA
STX7	m_wt	736	NA
ALDH1L2	m_wt	736	28.00624525561867
TSPAN14	m_wt	736	NA
UQCRC1	m_wt	736	29.005522656916874
SART3	m_wt	736	NA
RAB2A	m_wt	736	28.089319705863826
TMED10	m_wt	736	27.285332930239164
L2HGDH	m_wt	736	NA
PPM1F	m_wt	736	24.234399382777994
WDR61	m_wt	736	22.96742118087208
PDCD4	m_wt	736	NA
MTR	m_wt	736	NA
LGMN	m_wt	736	NA
CBR4	m_wt	736	NA
APMAP	m_wt	736	28.61410675392357
NT5E	m_wt	736	NA
ACSS1	m_wt	736	NA
KRT79	m_wt	736	NA
YWHAZ	m_wt	736	31.908598003190527
XP_001927280	m_wt	736	NA
AKAP12	m_wt	736	29.72261747069808
CCDC93	m_wt	736	NA
ELOC	m_wt	736	NA
PFDN2	m_wt	736	NA
IDH3A	m_wt	736	26.905753686401226
PRDX4	m_wt	736	28.281491099146
XP_001927405	m_wt	736	NA
SLC25A5	m_wt	736	26.105195741297788
NUDT18	m_wt	736	NA
TMEM70	m_wt	736	NA
ALDH18A1	m_wt	736	NA
CD109	m_wt	736	24.648065681314073
COPZ1	m_wt	736	NA
F13A1	m_wt	736	25.828470066993592
XP_020955499	m_wt	736	31.50284718783877
PABPC1	m_wt	736	26.219650231537926
XP_001927816	m_wt	736	25.98054579455022
HSPA5	m_wt	736	30.597259786361136
DPYSL2	m_wt	736	29.31453836900141
SRP54	m_wt	736	NA
ANXA7	m_wt	736	26.907015334965138
CA2	m_wt	736	28.541042835718507
XP_005673502	m_wt	736	NA
RBM8A	m_wt	736	NA
XP_001927901	m_wt	736	26.863724253756228
XP_020955891	m_wt	736	NA
PTGES2	m_wt	736	NA
XP_001927992	m_wt	736	27.903686787708313
PSMA3	m_wt	736	27.0597175946105
GMPR2	m_wt	736	NA
XP_005671167	m_wt	736	NA
BUB3	m_wt	736	NA
SNX12	m_wt	736	NA
YWHAH	m_wt	736	27.797920226400954
XP_001928120	m_wt	736	NA
TSTD1	m_wt	736	NA
ISLR	m_wt	736	NA
XP_001928233	m_wt	736	28.12740826951728
TMX1	m_wt	736	24.344688715727667
TUBA4A	m_wt	736	27.07561493894088
EIF2S1	m_wt	736	NA
EIF3A	m_wt	736	24.22729159386414
ACAT2	m_wt	736	27.506956542693022
DR1	m_wt	736	NA
TIPRL	m_wt	736	NA
XP_001928597	m_wt	736	NA
SERPINA5	m_wt	736	NA
UAP1	m_wt	736	23.627005679729542
RAP1A	m_wt	736	29.364089591196077
MLEC	m_wt	736	25.052874138381284
COPA	m_wt	736	27.32079118568007
THTPA	m_wt	736	NA
HINT3	m_wt	736	NA
PSMC6	m_wt	736	26.047766953987765
RDH11	m_wt	736	24.764661052795386
AUH	m_wt	736	25.26176840217508
SF3B1	m_wt	736	NA
XP_020955330	m_wt	736	28.92121851640726
PHYHD1	m_wt	736	NA
XP_001928879	m_wt	736	NA
XP_001928883	m_wt	736	NA
MESD	m_wt	736	NA
XP_020945233	m_wt	736	24.486034633220054
ACTR1A	m_wt	736	27.352455144299704
AHSA1	m_wt	736	NA
CRELD1	m_wt	736	NA
SH3GLB2	m_wt	736	24.951003622766322
RIDA	m_wt	736	26.495291095622388
PEA15	m_wt	736	26.02909509391921
CREG1	m_wt	736	NA
GLRX5	m_wt	736	NA
ABRAXAS2	m_wt	736	NA
XP_001929053	m_wt	736	26.036932364243263
FBLN5	m_wt	736	26.55284390740218
RAB8B	m_wt	736	NA
XP_020929556	m_wt	736	26.67357478019091
PKM	m_wt	736	30.527105796443394
XP_020955157	m_wt	736	NA
RALY	m_wt	736	NA
COQ6	m_wt	736	NA
LCP1	m_wt	736	26.71030281344201
CPB2	m_wt	736	26.275260638503195
EIF2S2	m_wt	736	22.82704569966411
SMARCC2	m_wt	736	NA
CADM3	m_wt	736	NA
PNP	m_wt	736	24.470479153480305
NT5C2	m_wt	736	NA
DPM3	m_wt	736	NA
GGT5	m_wt	736	NA
INA	m_wt	736	NA
CORO1C	m_wt	736	25.33534755327448
VPS18	m_wt	736	NA
KYAT3	m_wt	736	27.60865391988401
XP_001929445	m_wt	736	31.362804981395236
PTGES3	m_wt	736	25.766128106104325
SLK	m_wt	736	NA
XP_020947463	m_wt	736	NA
PPIF	m_wt	736	23.653815987076023
SERPIND1	m_wt	736	28.07928229167633
PI4KA	m_wt	736	NA
UFD1	m_wt	736	NA
RAB23	m_wt	736	NA
ARVCF	m_wt	736	NA
SELENBP1	m_wt	736	30.39028276065395
XP_013838663	m_wt	736	NA
MINDY1	m_wt	736	NA
ECHDC1	m_wt	736	30.0844871454608
XP_003121320	m_wt	736	NA
NARS	m_wt	736	25.005046079003144
EIF3J	m_wt	736	24.326494224011487
OIP5	m_wt	736	NA
SRP14	m_wt	736	NA
VPS4B	m_wt	736	24.837208287105202
HACD3	m_wt	736	NA
XP_003121807	m_wt	736	26.259309818015865
MAPK1IP1L	m_wt	736	NA
PLAA	m_wt	736	NA
MTAP	m_wt	736	25.8122540945853
RPS6	m_wt	736	26.70160470792209
PGM5	m_wt	736	26.544746577175765
GLIPR2	m_wt	736	26.645126925728967
STXBP1	m_wt	736	NA
AK1	m_wt	736	27.077449780616593
HDHD2	m_wt	736	24.28933168459906
TOR4A	m_wt	736	NA
TUBB4B	m_wt	736	30.764854004908656
GATD1	m_wt	736	NA
SLC25A22	m_wt	736	24.89254355777507
NDUFS8	m_wt	736	NA
NDUFV1	m_wt	736	26.75098129553074
AIP	m_wt	736	23.96128646966185
ACTN3	m_wt	736	NA
BANF1	m_wt	736	25.763319163889694
CD248	m_wt	736	NA
XP_003122597	m_wt	736	NA
TRMT112	m_wt	736	NA
XP_005660807	m_wt	736	26.649382059042225
SF1	m_wt	736	NA
PYGM	m_wt	736	21.127923812206923
FERMT3	m_wt	736	23.87820586644095
MTA2	m_wt	736	NA
ASRGL1	m_wt	736	25.775401706158455
TKFC	m_wt	736	24.47889500155228
DDB1	m_wt	736	27.20555061142328
TMEM109	m_wt	736	25.30632986397448
XP_003122837	m_wt	736	NA
XP_005673920	m_wt	736	NA
PSMC3	m_wt	736	26.224092671432683
PACSIN3	m_wt	736	NA
ARHGAP1	m_wt	736	26.457152017820988
API5	m_wt	736	NA
PDHX	m_wt	736	26.23092313976388
APIP	m_wt	736	NA
LIN7C	m_wt	736	NA
XP_003123013	m_wt	736	27.16987776276751
SWAP70	m_wt	736	NA
ATP5F1D	m_wt	736	27.953492407878933
XP_003123072	m_wt	736	NA
NCLN	m_wt	736	NA
SH3GL1	m_wt	736	NA
LRG1	m_wt	736	25.155531642469665
KANK3	m_wt	736	NA
TMEM205	m_wt	736	25.66161067462495
RAB3D	m_wt	736	NA
XP_003123233	m_wt	736	22.23713058494466
TIMM44	m_wt	736	23.87960867507015
YIPF2	m_wt	736	NA
SLC44A2	m_wt	736	24.87417690543584
XP_003123362	m_wt	736	NA
ASNA1	m_wt	736	25.38975368572268
FARSA	m_wt	736	25.035527730470708
RAD23A	m_wt	736	NA
GADD45GIP1	m_wt	736	NA
MRI1	m_wt	736	25.64000414386586
PRKACA	m_wt	736	27.833762770267935
ILVBL	m_wt	736	NA
EPS15L1	m_wt	736	NA
COLGALT1	m_wt	736	NA
XP_003123542	m_wt	736	26.365729721810034
XP_020939193	m_wt	736	26.547146713389722
FKBP8	m_wt	736	NA
XP_003123584	m_wt	736	NA
GFPT2	m_wt	736	NA
SQSTM1	m_wt	736	NA
RUFY1	m_wt	736	NA
HNRNPH1	m_wt	736	26.619888825612144
TBC1D9B	m_wt	736	NA
FAF2	m_wt	736	NA
TMED9	m_wt	736	25.82890581682048
PGGT1B	m_wt	736	NA
LVRN	m_wt	736	NA
LMNB1	m_wt	736	25.72413764426914
XP_003123949	m_wt	736	27.077144135678996
XP_003124018	m_wt	736	NA
ETF1	m_wt	736	NA
CTNNA1	m_wt	736	26.090834452484856
FGF1	m_wt	736	NA
HARS	m_wt	736	25.723903375030865
XP_003124094	m_wt	736	25.278490011214984
DPYSL3	m_wt	736	25.15557024352228
CSF1R	m_wt	736	NA
PSMD13	m_wt	736	24.55584496362295
ACTB	m_wt	736	32.87424800750366
VKORC1L1	m_wt	736	25.82415388451683
XP_003124496	m_wt	736	NA
BCKDK	m_wt	736	NA
XP_020942062	m_wt	736	NA
TRIM72	m_wt	736	NA
TUFM	m_wt	736	27.655536618960497
RABEP2	m_wt	736	NA
UQCRC2	m_wt	736	28.13222200569164
CRYM	m_wt	736	23.06789122307339
CARHSP1	m_wt	736	26.944137242827228
PPL	m_wt	736	NA
XP_003124743	m_wt	736	NA
ELOB	m_wt	736	25.96053546862843
RETSAT	m_wt	736	28.328515789397002
CAPG	m_wt	736	25.06730863259449
SMYD5	m_wt	736	NA
XP_003125080	m_wt	736	28.766134426382077
NAGK	m_wt	736	25.272735988209444
PCBP1	m_wt	736	27.865377231314294
CCT4	m_wt	736	26.987610118255606
XP_003125182	m_wt	736	NA
RPS27A	m_wt	736	29.03608869976305
XP_003125231	m_wt	736	24.156380627137725
COX7A2L	m_wt	736	NA
SRSF7	m_wt	736	24.345704102308627
PREB	m_wt	736	NA
EMILIN1	m_wt	736	NA
XP_003125380	m_wt	736	NA
FAM49A	m_wt	736	NA
PXDN	m_wt	736	22.603699684659283
COMMD5	m_wt	736	NA
XP_020946138	m_wt	736	NA
CYC1	m_wt	736	27.51299514321485
EIF3H	m_wt	736	NA
OTUD6B	m_wt	736	NA
ATP6V0D2	m_wt	736	NA
HIF1AN	m_wt	736	NA
XP_003125651	m_wt	736	27.285685688977004
DPT	m_wt	736	27.568338177058628
XP_020945194	m_wt	736	NA
SDHC	m_wt	736	26.654444392133737
XP_020945244	m_wt	736	27.525743856850536
UBAP2L	m_wt	736	NA
XP_020958334	m_wt	736	NA
SNX27	m_wt	736	NA
RHOC	m_wt	736	24.866415277241455
CNN3	m_wt	736	NA
TTC38	m_wt	736	24.094745235517784
CYB5R3	m_wt	736	29.18217491882406
XP_003126064	m_wt	736	NA
H1F0	m_wt	736	NA
FKBP11	m_wt	736	NA
PRPH	m_wt	736	NA
RDH5	m_wt	736	26.347969222057323
ESYT1	m_wt	736	27.055483028326154
CAND1	m_wt	736	27.757290606924894
KRAS	m_wt	736	NA
CMAS	m_wt	736	NA
YBX3	m_wt	736	NA
NDUFA9	m_wt	736	25.47292852510183
XP_003126641	m_wt	736	NA
XP_020948164	m_wt	736	NA
TUBA8	m_wt	736	NA
METAP2	m_wt	736	NA
NDUFA12	m_wt	736	NA
HDAC10	m_wt	736	NA
VAT1L	m_wt	736	NA
KARS	m_wt	736	23.713347914917204
XP_003126917	m_wt	736	NA
AP1G1	m_wt	736	NA
XP_003126970	m_wt	736	29.363609301907175
TPPP3	m_wt	736	26.127841180357173
LRRC36	m_wt	736	NA
ATP6V0D1	m_wt	736	NA
PLLP	m_wt	736	NA
DNAJA2	m_wt	736	24.844170535184507
XP_003127050	m_wt	736	26.794887598056054
PLEKHF1	m_wt	736	NA
XP_003127103	m_wt	736	NA
HSPB6	m_wt	736	29.015845479855667
EIF3K	m_wt	736	NA
PAFAH1B3	m_wt	736	24.847567421063076
XP_003481921	m_wt	736	27.076430712239908
SLC1A5	m_wt	736	24.463947873681512
SAE1	m_wt	736	NA
BCAT2	m_wt	736	26.969938901054856
RCN3	m_wt	736	NA
MYBPC2	m_wt	736	NA
XP_020950568	m_wt	736	26.3603139676429
MBOAT7	m_wt	736	NA
HSPBP1	m_wt	736	NA
PGD	m_wt	736	31.0277566156443
MTHFR	m_wt	736	NA
EFHD2	m_wt	736	26.1922152937806
MFAP2	m_wt	736	NA
MTFR1L	m_wt	736	NA
PEF1	m_wt	736	NA
ADPRHL2	m_wt	736	NA
SF3A3	m_wt	736	NA
PPT1	m_wt	736	NA
CAP1	m_wt	736	29.176431849654684
MYOM1	m_wt	736	NA
SNRPD1	m_wt	736	24.06718551999119
XP_020952097	m_wt	736	NA
IFI44L	m_wt	736	NA
SERBP1	m_wt	736	24.517672751763293
XP_005665445	m_wt	736	NA
CZIB	m_wt	736	25.24601133233017
XP_003128059	m_wt	736	26.391639422534663
XP_003128108	m_wt	736	26.58060913495862
HYI	m_wt	736	NA
PPIH	m_wt	736	NA
PPCS	m_wt	736	24.766026977894494
A1BG	m_wt	736	30.176645844683843
RPS5	m_wt	736	26.805135720945923
EXOC2	m_wt	736	NA
BAG2	m_wt	736	NA
PTPN9	m_wt	736	NA
CSPG4	m_wt	736	23.833835138407245
DTD2	m_wt	736	NA
DHRS1	m_wt	736	23.606819955374434
NEDD8	m_wt	736	NA
SYNE3	m_wt	736	NA
WARS	m_wt	736	24.892636195591965
PGM2	m_wt	736	25.87173531980699
FAM114A1	m_wt	736	24.821869331322272
GNPDA2	m_wt	736	NA
COMMD8	m_wt	736	NA
ETFDH	m_wt	736	28.66370206877935
PPIC	m_wt	736	NA
GRSF1	m_wt	736	NA
NAAA	m_wt	736	NA
XP_003129141	m_wt	736	27.488840792384206
SEPT11	m_wt	736	26.50303302419529
ABCE1	m_wt	736	NA
ANXA5	m_wt	736	32.9839328352504
OSTC	m_wt	736	NA
BDH2	m_wt	736	27.559613051940993
LAMTOR3	m_wt	736	24.407885444337616
EIF4E	m_wt	736	NA
LAMTOR1	m_wt	736	24.835956323772297
ARRB1	m_wt	736	NA
CTSC	m_wt	736	NA
KDELC2	m_wt	736	25.848689983006388
REXO2	m_wt	736	NA
DDX6	m_wt	736	NA
TRAPPC4	m_wt	736	NA
XP_003129968	m_wt	736	26.93134313061118
HYOU1	m_wt	736	25.268458904144243
XP_005667487	m_wt	736	NA
FMO2	m_wt	736	NA
FMOD	m_wt	736	24.864055000815377
PRELP	m_wt	736	29.533951955276354
SLC25A13	m_wt	736	25.167257340569204
PMPCB	m_wt	736	23.805184933650498
LAMB1	m_wt	736	31.42302086136154
CACYBP	m_wt	736	24.441074403788722
C4BPB	m_wt	736	NA
BPNT1	m_wt	736	NA
RAB3GAP2	m_wt	736	NA
XP_003130588	m_wt	736	NA
DCTN3	m_wt	736	NA
XP_020920548	m_wt	736	NA
PRTFDC1	m_wt	736	NA
NRP1	m_wt	736	24.237174358909602
ITIH5	m_wt	736	27.42045307374844
VPS36	m_wt	736	NA
GPR18	m_wt	736	NA
CUL4A	m_wt	736	NA
